[2021-06-20 12:12:18,74] [info] Pre Processing Workflow...
[2021-06-20 12:13:10,66] [info] WorkflowExecutionActor-2f09db6e-394d-458f-8e7c-e111a9c21aaa [[38;5;2m2f09db6e[0m]: Starting hostStep1 (512 shards)
[2021-06-20 12:13:11,55] [info] Assigned new job execution tokens to the following groups: 2f09db6e: 421
[2021-06-20 12:13:12,21] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:414:1]: [38;5;5m'hostname'[0m
[2021-06-20 12:13:12,22] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:414:1]: executing: sbatch -J cromwell_2f09db6e_hostStep1 -D /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-414 -o /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-414/execution/result.host.txt -e /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-414/execution/stderr -p normal -c 1 --wrap "/bin/bash /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-414/execution/script"
[2021-06-20 12:13:12,26] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:452:1]: [38;5;5m'hostname'[0m
[2021-06-20 12:13:12,28] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:452:1]: executing: sbatch -J cromwell_2f09db6e_hostStep1 -D /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-452 -o /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-452/execution/result.host.txt -e /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-452/execution/stderr -p normal -c 1 --wrap "/bin/bash /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-452/execution/script"
[2021-06-20 12:13:12,29] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:318:1]: [38;5;5m'hostname'[0m
[2021-06-20 12:13:12,30] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:318:1]: executing: sbatch -J cromwell_2f09db6e_hostStep1 -D /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-318 -o /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-318/execution/result.host.txt -e /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-318/execution/stderr -p normal -c 1 --wrap "/bin/bash /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-318/execution/script"
[2021-06-20 12:13:12,34] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:319:1]: [38;5;5m'hostname'[0m
[2021-06-20 12:13:12,37] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:319:1]: executing: sbatch -J cromwell_2f09db6e_hostStep1 -D /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-319 -o /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-319/execution/result.host.txt -e /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-319/execution/stderr -p normal -c 1 --wrap "/bin/bash /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-319/execution/script"
[2021-06-20 12:13:12,40] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:10:1]: [38;5;5m'hostname'[0m
[2021-06-20 12:13:12,41] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:10:1]: executing: sbatch -J cromwell_2f09db6e_hostStep1 -D /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-10 -o /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-10/execution/result.host.txt -e /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-10/execution/stderr -p normal -c 1 --wrap "/bin/bash /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-10/execution/script"
[2021-06-20 12:13:12,43] [info] Assigned new job execution tokens to the following groups: 2f09db6e: 91
[2021-06-20 12:13:12,52] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:145:1]: [38;5;5m'hostname'[0m
[2021-06-20 12:13:12,52] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:145:1]: executing: sbatch -J cromwell_2f09db6e_hostStep1 -D /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-145 -o /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-145/execution/result.host.txt -e /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-145/execution/stderr -p normal -c 1 --wrap "/bin/bash /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-145/execution/script"
[2021-06-20 12:13:12,55] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:385:1]: [38;5;5m'hostname'[0m
[2021-06-20 12:13:12,56] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:385:1]: executing: sbatch -J cromwell_2f09db6e_hostStep1 -D /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-385 -o /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-385/execution/result.host.txt -e /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-385/execution/stderr -p normal -c 1 --wrap "/bin/bash /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-385/execution/script"
[2021-06-20 12:13:12,60] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:32:1]: [38;5;5m'hostname'[0m
[2021-06-20 12:13:12,61] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:32:1]: executing: sbatch -J cromwell_2f09db6e_hostStep1 -D /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-32 -o /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-32/execution/result.host.txt -e /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-32/execution/stderr -p normal -c 1 --wrap "/bin/bash /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-32/execution/script"
[2021-06-20 12:13:12,63] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:66:1]: [38;5;5m'hostname'[0m
[2021-06-20 12:13:12,63] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:66:1]: executing: sbatch -J cromwell_2f09db6e_hostStep1 -D /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-66 -o /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-66/execution/result.host.txt -e /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-66/execution/stderr -p normal -c 1 --wrap "/bin/bash /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-66/execution/script"
[2021-06-20 12:13:12,66] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:216:1]: [38;5;5m'hostname'[0m
[2021-06-20 12:13:12,67] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:216:1]: executing: sbatch -J cromwell_2f09db6e_hostStep1 -D /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-216 -o /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-216/execution/result.host.txt -e /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-216/execution/stderr -p normal -c 1 --wrap "/bin/bash /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-216/execution/script"
[2021-06-20 12:13:12,68] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:167:1]: [38;5;5m'hostname'[0m
[2021-06-20 12:13:12,69] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:167:1]: executing: sbatch -J cromwell_2f09db6e_hostStep1 -D /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-167 -o /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-167/execution/result.host.txt -e /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-167/execution/stderr -p normal -c 1 --wrap "/bin/bash /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-167/execution/script"
[2021-06-20 12:13:12,70] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:267:1]: [38;5;5m'hostname'[0m
[2021-06-20 12:13:12,71] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:267:1]: executing: sbatch -J cromwell_2f09db6e_hostStep1 -D /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-267 -o /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-267/execution/result.host.txt -e /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-267/execution/stderr -p normal -c 1 --wrap "/bin/bash /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-267/execution/script"
[2021-06-20 12:13:12,73] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:243:1]: [38;5;5m'hostname'[0m
[2021-06-20 12:13:12,74] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:243:1]: executing: sbatch -J cromwell_2f09db6e_hostStep1 -D /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-243 -o /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-243/execution/result.host.txt -e /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-243/execution/stderr -p normal -c 1 --wrap "/bin/bash /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-243/execution/script"
[2021-06-20 12:13:12,76] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:65:1]: [38;5;5m'hostname'[0m
[2021-06-20 12:13:12,76] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:65:1]: executing: sbatch -J cromwell_2f09db6e_hostStep1 -D /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-65 -o /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-65/execution/result.host.txt -e /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-65/execution/stderr -p normal -c 1 --wrap "/bin/bash /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-65/execution/script"
[2021-06-20 12:13:12,80] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:114:1]: [38;5;5m'hostname'[0m
[2021-06-20 12:13:12,81] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:114:1]: executing: sbatch -J cromwell_2f09db6e_hostStep1 -D /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-114 -o /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-114/execution/result.host.txt -e /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-114/execution/stderr -p normal -c 1 --wrap "/bin/bash /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-114/execution/script"
[2021-06-20 12:13:12,83] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:277:1]: [38;5;5m'hostname'[0m
[2021-06-20 12:13:12,84] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:277:1]: executing: sbatch -J cromwell_2f09db6e_hostStep1 -D /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-277 -o /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-277/execution/result.host.txt -e /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-277/execution/stderr -p normal -c 1 --wrap "/bin/bash /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-277/execution/script"
[2021-06-20 12:13:12,85] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:11:1]: [38;5;5m'hostname'[0m
[2021-06-20 12:13:12,85] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:11:1]: executing: sbatch -J cromwell_2f09db6e_hostStep1 -D /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-11 -o /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-11/execution/result.host.txt -e /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-11/execution/stderr -p normal -c 1 --wrap "/bin/bash /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-11/execution/script"
[2021-06-20 12:13:12,89] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:312:1]: [38;5;5m'hostname'[0m
[2021-06-20 12:13:12,90] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:459:1]: [38;5;5m'hostname'[0m
[2021-06-20 12:13:12,90] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:224:1]: [38;5;5m'hostname'[0m
[2021-06-20 12:13:12,91] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:224:1]: executing: sbatch -J cromwell_2f09db6e_hostStep1 -D /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-224 -o /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-224/execution/result.host.txt -e /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-224/execution/stderr -p normal -c 1 --wrap "/bin/bash /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-224/execution/script"
[2021-06-20 12:13:12,92] [info] DispatchedConfigAsyncJobExecutionActor [[38;5;2m2f09db6e[0mhostStep1:459:1]: executing: sbatch -J cromwell_2f09db6e_hostStep1 -D /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-459 -o /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-459/execution/result.host.txt -e /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-459/execution/stderr -p normal -c 1 --wrap "/bin/bash /home/a-m/azzaea/scalability-tst/src/cwl/cromwell-executions/host_workflow.cwl/2f09db6e-394d-458f-8e7c-e111a9c21aaa/call-hostStep1/shard-459/execution/script"
